surface,rooms,bathrooms,location,city,property_type,floor,total_floors,parking,has_garden,has_pool,year_built,price
98,2,2,Kairouan,Kairouan,apartment,1,3,True,False,False,2019,167850
207,6,2,Lac 2,Tunis,apartment,2,7,True,False,False,2003,379058
448,5,3,Gafsa,Gafsa,apartment,1,2,True,False,False,2007,763553
325,2,4,Monastir,Monastir,house,0,9,False,False,False,1991,538096
302,6,1,Centre Ville,Tunis,apartment,3,1,False,False,False,2005,734313
287,5,4,Hammamet,Hammamet,villa,0,3,False,True,True,1995,1638225
190,5,2,Lac 2,Tunis,house,0,8,True,True,False,2010,1023032
74,7,4,Nabeul,Nabeul,villa,0,4,True,False,True,2007,390108
365,7,2,Tataouine,Tataouine,house,0,2,False,True,False,2012,528630
336,3,1,Nabeul,Nabeul,apartment,2,2,True,False,False,1999,484323
179,6,3,Gabès,Gabès,apartment,1,8,True,False,False,2004,188852
132,1,3,Kairouan,Kairouan,house,0,5,True,False,False,1998,285260
239,6,3,Ariana,Tunis,house,0,7,False,True,False,2005,614673
301,1,4,Lac 2,Tunis,villa,0,4,False,True,False,2006,1072764
408,4,4,Tataouine,Tataouine,apartment,3,4,True,False,False,1996,326954
141,6,2,Nabeul,Nabeul,villa,0,7,False,True,True,2011,1074865
232,2,2,Kairouan,Kairouan,apartment,4,6,True,False,False,2004,284524
187,7,2,Bizerte,Bizerte,villa,0,8,False,True,False,1994,255923
62,5,2,Bizerte,Bizerte,apartment,1,5,True,False,False,2007,50621
209,4,1,Gabès,Gabès,apartment,2,1,False,False,False,2000,251134
454,4,4,Kairouan,Kairouan,apartment,6,5,True,False,False,2015,499200
245,2,4,Hammamet,Hammamet,apartment,1,8,True,False,False,2018,697353
462,6,2,Kairouan,Kairouan,apartment,4,1,True,False,False,2006,754039
442,1,1,Hammamet,Hammamet,apartment,1,1,False,False,False,1999,552146
363,4,4,Hammamet,Hammamet,villa,0,5,True,True,False,2017,1371097
296,2,4,Gafsa,Gafsa,apartment,5,8,False,False,False,2004,415584
392,5,3,Bizerte,Bizerte,villa,0,5,False,False,True,2021,1276119
498,7,1,Nabeul,Nabeul,apartment,7,8,False,False,False,2012,503179
434,5,3,Gabès,Gabès,villa,0,8,True,True,False,2013,1328164
182,4,1,Monastir,Monastir,apartment,7,4,False,False,False,2000,179816
448,3,3,Bizerte,Bizerte,villa,0,3,True,False,True,2017,1199361
491,5,1,Gabès,Gabès,house,0,6,False,True,False,2021,740887
369,2,2,Hammamet,Hammamet,house,0,1,False,False,False,2020,1422406
305,1,1,Nabeul,Nabeul,villa,0,2,True,False,False,2004,1207086
98,4,2,Tataouine,Tataouine,house,0,4,True,True,False,2003,287230
218,1,2,Ariana,Tunis,villa,0,7,False,False,False,1999,557992
213,4,3,Sfax,Sfax,house,0,8,False,True,False,1991,285827
318,5,4,Hammamet,Hammamet,apartment,1,1,False,False,False,2007,374731
202,3,2,Tataouine,Tataouine,house,0,9,True,False,False,2011,267568
262,4,4,Monastir,Monastir,villa,0,3,True,False,False,2010,364848
81,6,3,Gabès,Gabès,apartment,6,1,False,False,False,2001,133228
480,2,1,Kairouan,Kairouan,house,0,5,False,False,False,1997,549619
409,6,3,Sfax,Sfax,house,0,7,True,True,False,2021,492273
305,6,2,Gafsa,Gafsa,apartment,8,6,True,False,False,2017,586441
307,5,1,Tataouine,Tataouine,house,0,4,True,True,False,2016,879512
144,7,3,Kairouan,Kairouan,villa,0,7,True,True,False,2013,447147
327,3,1,Hammamet,Hammamet,apartment,0,8,False,False,False,1992,589384
167,3,3,Ariana,Tunis,villa,0,7,True,False,False,2014,923691
278,7,4,Tataouine,Tataouine,apartment,9,8,True,False,False,1990,486655
52,1,4,Sousse,Sousse,villa,0,8,False,True,True,2021,268713
403,3,1,Monastir,Monastir,house,0,5,False,False,False,2016,721724
115,1,4,Gafsa,Gafsa,villa,0,9,False,True,True,2011,244622
139,2,2,Kairouan,Kairouan,villa,0,1,True,True,True,2003,552092
170,2,1,Hammamet,Hammamet,house,0,9,True,True,False,2009,424540
449,3,3,Sousse,Sousse,villa,0,7,False,False,False,1995,1972654
150,2,4,Sousse,Sousse,apartment,3,4,False,False,False,1999,240300
276,2,1,Gafsa,Gafsa,villa,0,6,True,True,False,2010,744109
408,5,2,Tataouine,Tataouine,villa,0,6,True,True,True,1993,870693
106,5,4,Hammamet,Hammamet,apartment,0,7,True,False,False,1996,175631
270,6,3,Tataouine,Tataouine,villa,0,8,True,True,True,2005,873923
104,4,4,Centre Ville,Tunis,apartment,7,8,True,False,False,2023,408353
131,3,3,Tataouine,Tataouine,house,0,3,False,True,False,2008,180586
201,5,4,Gafsa,Gafsa,apartment,9,6,True,False,False,2020,281456
241,3,4,Gafsa,Gafsa,apartment,3,7,False,False,False,2022,379623
368,4,1,Tataouine,Tataouine,house,0,9,True,False,False,2022,482227
247,4,4,Hammamet,Hammamet,villa,0,6,True,True,False,2003,568766
124,7,1,Gafsa,Gafsa,apartment,9,5,True,False,False,1999,88431
308,5,3,Bizerte,Bizerte,villa,0,1,True,False,False,2019,490377
167,5,2,Gabès,Gabès,villa,0,1,True,False,True,2008,738245
84,6,2,Hammamet,Hammamet,house,0,3,False,True,False,1994,313080
369,5,4,Monastir,Monastir,house,0,1,True,False,False,2010,764392
241,5,4,Gabès,Gabès,villa,0,6,True,True,False,2015,834931
175,7,3,Hammamet,Hammamet,house,0,2,False,True,False,1990,477777
362,4,2,Gafsa,Gafsa,house,0,9,False,True,False,2020,1001775
201,1,4,Tataouine,Tataouine,house,0,5,False,True,False,2019,513005
413,2,2,Gafsa,Gafsa,house,0,6,False,False,False,2017,731043
212,7,4,La Marsa,Tunis,house,0,8,True,False,False,1999,1286583
231,7,2,Centre Ville,Tunis,house,0,9,True,True,False,2002,718492
93,1,1,Tataouine,Tataouine,villa,0,4,False,True,False,2009,154530
412,1,1,Tataouine,Tataouine,apartment,3,2,True,False,False,2022,810519
119,7,3,Bizerte,Bizerte,apartment,1,8,True,False,False,2000,197021
192,7,1,Hammamet,Hammamet,villa,0,8,False,False,True,2003,1151594
214,2,1,Carthage,Tunis,villa,0,2,False,True,False,1994,1655897
136,2,1,Nabeul,Nabeul,house,0,8,True,False,False,2008,260638
394,5,4,Monastir,Monastir,apartment,8,9,False,False,False,2022,630715
166,4,3,Monastir,Monastir,apartment,9,9,False,False,False,1996,185521
338,1,4,Kairouan,Kairouan,house,0,2,False,False,False,2017,616214
92,1,3,Bizerte,Bizerte,villa,0,6,True,True,True,2006,483969
247,2,1,Bizerte,Bizerte,house,0,5,True,False,False,1994,630344
71,1,2,Gafsa,Gafsa,house,0,2,True,True,False,2005,105241
174,7,2,Nabeul,Nabeul,villa,0,8,False,True,True,1999,757806
241,3,3,Monastir,Monastir,apartment,0,7,False,False,False,2010,256616
203,7,4,Hammamet,Hammamet,apartment,3,6,False,False,False,2004,286230
281,5,3,La Marsa,Tunis,villa,0,6,True,False,True,2017,2183098
460,5,1,Monastir,Monastir,house,0,8,False,True,False,2017,973017
418,7,2,Kairouan,Kairouan,apartment,8,8,True,False,False,1992,655541
146,2,4,Sousse,Sousse,villa,0,3,False,False,True,1995,605932
485,7,1,Gabès,Gabès,villa,0,2,False,True,False,2008,1158505
356,3,4,Tataouine,Tataouine,apartment,9,8,True,False,False,2013,390845
346,4,1,Nabeul,Nabeul,house,0,5,False,True,False,1997,811043
442,7,3,Tataouine,Tataouine,house,0,8,False,False,False,2007,621947
365,4,2,Hammamet,Hammamet,house,0,2,False,False,False,1996,937801
436,5,3,Gabès,Gabès,house,0,2,True,False,False,2022,485158
178,7,4,Bizerte,Bizerte,house,0,8,False,True,False,2021,302800
156,5,4,Sousse,Sousse,villa,0,6,False,False,True,2008,588298
186,4,3,Bizerte,Bizerte,villa,0,7,True,False,False,2005,548964
112,5,3,Tataouine,Tataouine,apartment,4,5,False,False,False,2019,95692
211,4,4,Sousse,Sousse,apartment,5,7,False,False,False,2016,597552
180,1,4,Sfax,Sfax,house,0,9,True,False,False,2009,339852
203,6,2,Kairouan,Kairouan,apartment,4,3,False,False,False,2017,373520
314,4,2,Sousse,Sousse,house,0,2,True,False,False,1995,519475
109,4,1,Tataouine,Tataouine,house,0,2,True,True,False,1998,199538
265,2,2,Monastir,Monastir,house,0,3,True,False,False,2001,368959
335,2,4,Bizerte,Bizerte,apartment,4,8,False,False,False,2015,265052
466,5,3,Hammamet,Hammamet,villa,0,4,True,False,True,2023,1154121
356,7,2,Gafsa,Gafsa,house,0,9,False,False,False,2012,740109
433,6,1,Monastir,Monastir,house,0,5,True,True,False,2000,863918
320,3,3,Sousse,Sousse,villa,0,1,True,True,False,2009,1350784
321,2,2,Bizerte,Bizerte,house,0,3,True,True,False,2017,721044
472,6,1,Nabeul,Nabeul,house,0,4,True,True,False,1990,1502744
296,7,4,Bizerte,Bizerte,apartment,2,4,True,False,False,2014,234218
240,5,3,Nabeul,Nabeul,house,0,9,True,True,False,2003,544431
450,7,1,Kairouan,Kairouan,house,0,3,False,False,False,2002,950040
259,3,1,Kairouan,Kairouan,apartment,5,7,False,False,False,2016,451074
425,6,2,Kairouan,Kairouan,apartment,3,5,False,False,False,1997,510340
84,3,2,Gabès,Gabès,house,0,4,True,False,False,2014,112183
393,6,2,Sousse,Sousse,apartment,5,7,False,False,False,2011,415951
159,3,3,Carthage,Tunis,house,0,3,True,True,False,1998,517107
222,7,2,Sousse,Sousse,villa,0,9,False,False,True,2008,1085920
447,6,1,Nabeul,Nabeul,apartment,3,8,True,False,False,2006,611093
314,1,4,Monastir,Monastir,villa,0,4,True,True,False,2014,1293600
252,5,3,Tataouine,Tataouine,villa,0,9,True,False,True,2003,505733
90,4,3,Gafsa,Gafsa,villa,0,4,False,True,True,2017,243335
410,5,2,Sousse,Sousse,house,0,6,True,True,False,2005,942629
111,1,4,Bizerte,Bizerte,apartment,2,2,True,False,False,2010,136130
374,4,1,Tataouine,Tataouine,apartment,2,1,True,False,False,1998,712514
442,4,3,Kairouan,Kairouan,house,0,1,False,False,False,2023,701931
114,5,3,Sousse,Sousse,house,0,8,False,False,False,2001,219988
125,6,3,Tataouine,Tataouine,villa,0,9,False,True,False,2008,163350
357,5,2,Ariana,Tunis,house,0,8,False,False,False,2010,1651963
325,1,1,Nabeul,Nabeul,apartment,2,4,True,False,False,1996,469696
77,4,2,Bizerte,Bizerte,villa,0,3,False,False,True,2011,333693
243,2,3,Tataouine,Tataouine,apartment,6,9,True,False,False,1990,491316
136,6,2,Soukra,Tunis,villa,0,6,True,True,False,2014,581887
317,6,2,Kairouan,Kairouan,apartment,7,3,True,False,False,1990,330187
142,5,1,Gabès,Gabès,apartment,2,8,False,False,False,2003,240150
481,5,4,Monastir,Monastir,villa,0,8,True,True,False,2002,1199998
98,6,1,Tataouine,Tataouine,apartment,7,4,True,False,False,2022,115330
344,5,1,Sfax,Sfax,house,0,1,True,True,False,1998,895432
86,1,1,Hammamet,Hammamet,house,0,1,True,True,False,2013,250716
108,7,3,Gafsa,Gafsa,house,0,9,True,True,False,2002,204713
196,3,1,Kairouan,Kairouan,apartment,0,8,True,False,False,2008,354799
121,5,1,Sousse,Sousse,house,0,1,True,True,False,2015,196652
299,5,4,Sousse,Sousse,apartment,8,7,False,False,False,2019,647275
480,7,1,Hammamet,Hammamet,house,0,4,True,True,False,2007,2145727
499,4,2,Nabeul,Nabeul,villa,0,1,True,True,False,2007,1598458
196,7,4,Sfax,Sfax,apartment,7,4,False,False,False,2022,177340
427,3,3,Nabeul,Nabeul,house,0,9,False,False,False,1991,1171038
334,1,2,Hammamet,Hammamet,villa,0,2,False,False,True,2000,1959214
447,2,3,Gafsa,Gafsa,apartment,5,9,True,False,False,2017,589503
133,6,3,Lac 1,Tunis,house,0,5,False,True,False,1991,923562
215,3,4,Tataouine,Tataouine,house,0,8,True,False,False,1991,447021
474,6,4,Bizerte,Bizerte,villa,0,3,True,True,True,1990,2187059
350,7,2,Hammamet,Hammamet,villa,0,5,False,True,False,2010,1141786
98,7,3,Sousse,Sousse,villa,0,9,True,False,True,2012,644632
343,4,1,Tataouine,Tataouine,villa,0,6,True,False,False,2007,632192
148,5,3,Sousse,Sousse,apartment,8,5,False,False,False,2019,357153
413,2,4,Sousse,Sousse,apartment,2,3,True,False,False,2017,1038158
384,1,3,Kairouan,Kairouan,house,0,7,False,True,False,2000,597003
209,2,3,Nabeul,Nabeul,apartment,8,6,False,False,False,2022,370682
339,4,1,Gabès,Gabès,house,0,7,False,True,False,1993,473135
105,1,1,Gafsa,Gafsa,apartment,3,3,True,False,False,2018,178605
493,2,4,Tataouine,Tataouine,apartment,2,1,False,False,False,1994,873596
467,4,4,Kairouan,Kairouan,villa,0,6,True,True,True,1990,1872037
437,1,1,Monastir,Monastir,apartment,1,5,False,False,False,2019,768770
393,3,3,Nabeul,Nabeul,apartment,3,6,True,False,False,2016,1018585
100,2,2,Nabeul,Nabeul,villa,0,5,False,True,False,2019,305078
171,5,1,Gabès,Gabès,apartment,9,5,False,False,False,2012,197676
245,2,4,Gabès,Gabès,house,0,9,True,False,False,2018,234365
108,7,2,Monastir,Monastir,house,0,4,False,True,False,2006,112185
273,6,4,Gafsa,Gafsa,apartment,4,5,True,False,False,2002,337788
414,6,1,Gabès,Gabès,villa,0,7,False,True,True,1992,2026413
403,5,3,Hammamet,Hammamet,villa,0,1,True,False,True,2010,2068665
432,4,1,Kairouan,Kairouan,villa,0,7,True,True,False,1993,1668362
434,4,3,Gafsa,Gafsa,house,0,8,False,False,False,2002,872930
403,3,4,Nabeul,Nabeul,villa,0,3,True,True,False,2006,1932387
301,2,4,Hammamet,Hammamet,apartment,5,9,True,False,False,2013,592024
324,5,3,Nabeul,Nabeul,apartment,4,8,False,False,False,2017,511660
194,5,4,Sousse,Sousse,apartment,5,3,True,False,False,2016,474213
403,3,2,Sfax,Sfax,house,0,6,False,False,False,2010,500429
54,1,4,La Marsa,Tunis,villa,0,4,False,True,False,2001,514285
66,3,3,Sfax,Sfax,apartment,9,4,True,False,False,2021,76562
232,2,4,Gafsa,Gafsa,apartment,5,1,True,False,False,2013,235025
448,3,3,Sousse,Sousse,villa,0,9,True,True,True,2006,2576118
268,2,4,Sousse,Sousse,apartment,2,4,False,False,False,1996,374342
212,7,1,Tataouine,Tataouine,villa,0,8,True,True,True,2006,520717
418,1,4,Monastir,Monastir,villa,0,8,True,False,True,2008,1970246
343,3,3,Nabeul,Nabeul,villa,0,5,True,True,True,2002,1937855
238,7,3,Gafsa,Gafsa,villa,0,2,True,True,True,2021,422481
398,6,3,Hammamet,Hammamet,apartment,2,6,False,False,False,1999,534434
175,5,4,Gabès,Gabès,apartment,1,9,True,False,False,2013,348390
233,6,1,Nabeul,Nabeul,apartment,2,3,False,False,False,1997,445402
162,7,2,Bizerte,Bizerte,house,0,7,False,True,False,1992,349899
341,1,1,Bizerte,Bizerte,house,0,1,True,False,False,2004,883266
190,5,4,Bizerte,Bizerte,house,0,9,False,False,False,1990,493802
84,2,3,Sousse,Sousse,apartment,7,7,True,False,False,1998,169449
479,6,4,Gafsa,Gafsa,villa,0,4,False,True,True,2019,2151244
124,3,4,Nabeul,Nabeul,villa,0,3,True,True,False,2003,305333
222,2,1,Gafsa,Gafsa,apartment,2,6,True,False,False,2005,352260
473,1,3,Sfax,Sfax,apartment,1,6,True,False,False,1991,496252
62,7,3,Nabeul,Nabeul,villa,0,2,False,False,False,1992,228065
264,6,4,Tataouine,Tataouine,house,0,7,True,False,False,2016,707170
270,7,1,Hammamet,Hammamet,house,0,7,False,False,False,1990,721094
282,6,1,Soukra,Tunis,apartment,4,3,False,False,False,2008,903528
330,6,3,Sfax,Sfax,villa,0,1,True,False,False,2012,670103
495,2,2,Hammamet,Hammamet,apartment,3,8,True,False,False,2009,598128
419,6,2,Gabès,Gabès,house,0,4,False,True,False,2013,788987
71,6,3,Monastir,Monastir,apartment,3,7,True,False,False,1997,136515
61,7,3,Gabès,Gabès,house,0,2,True,False,False,2007,76803
176,3,1,Monastir,Monastir,house,0,1,True,True,False,2004,478634
290,2,1,Bizerte,Bizerte,villa,0,2,False,True,True,2021,652704
258,7,4,Sfax,Sfax,house,0,2,True,True,False,1997,368482
374,4,1,Kairouan,Kairouan,house,0,9,True,True,False,1990,1097065
196,1,3,Nabeul,Nabeul,apartment,1,4,False,False,False,2007,402192
356,5,3,Ariana,Tunis,apartment,0,6,False,False,False,2001,795660
470,1,2,Kairouan,Kairouan,house,0,7,False,False,False,2015,844646
365,3,1,Gafsa,Gafsa,house,0,8,True,True,False,1999,427038
72,5,1,Kairouan,Kairouan,apartment,4,1,False,False,False,2013,76147
322,4,3,Hammamet,Hammamet,apartment,8,9,False,False,False,2010,687019
260,4,1,Hammamet,Hammamet,house,0,1,True,True,False,2017,854017
90,3,3,Carthage,Tunis,villa,0,2,True,False,True,2003,453758
285,1,4,Sfax,Sfax,villa,0,7,False,False,True,2002,538321
278,5,4,Tataouine,Tataouine,villa,0,2,False,False,True,2005,753562
378,6,3,Bizerte,Bizerte,house,0,6,True,False,False,2011,793768
158,7,1,Gabès,Gabès,apartment,1,9,False,False,False,2013,199080
312,4,2,Tataouine,Tataouine,house,0,3,True,True,False,2017,421621
477,5,4,Gabès,Gabès,house,0,8,False,False,False,1990,572972
70,4,3,Sfax,Sfax,villa,0,3,False,True,False,2002,236839
98,6,2,Gafsa,Gafsa,house,0,5,False,True,False,1999,152135
62,5,2,Monastir,Monastir,apartment,7,2,False,False,False,2011,82683
447,2,3,Lac 1,Tunis,villa,0,9,True,True,True,1992,2198754
151,1,4,Nabeul,Nabeul,villa,0,6,True,True,False,2013,504797
220,1,4,Hammamet,Hammamet,apartment,9,6,True,False,False,1990,254469
205,7,1,Sfax,Sfax,apartment,7,6,False,False,False,2019,253216
211,5,2,Kairouan,Kairouan,house,0,7,False,False,False,2021,509978
202,1,3,Nabeul,Nabeul,house,0,7,False,False,False,2001,740847
257,3,1,Monastir,Monastir,house,0,4,False,True,False,2002,726199
277,7,3,Sfax,Sfax,apartment,8,8,False,False,False,2022,394891
266,5,2,Kairouan,Kairouan,apartment,3,8,True,False,False,1992,287790
206,2,2,Tataouine,Tataouine,villa,0,7,False,True,False,2015,429089
139,1,3,Monastir,Monastir,villa,0,5,False,False,True,2021,462910
483,3,3,Gafsa,Gafsa,apartment,5,9,False,False,False,2006,925041
139,4,3,Nabeul,Nabeul,apartment,9,9,False,False,False,2015,308246
443,3,1,Hammamet,Hammamet,house,0,3,True,False,False,2000,914298
230,4,3,Gafsa,Gafsa,house,0,1,False,False,False,2013,540831
237,1,3,Hammamet,Hammamet,villa,0,9,False,False,True,2015,535058
133,4,1,Tataouine,Tataouine,villa,0,8,True,True,True,2022,501804
471,3,2,Gabès,Gabès,house,0,5,False,False,False,1994,1084015
343,6,2,Bizerte,Bizerte,house,0,2,False,False,False,2003,539717
351,5,3,Gafsa,Gafsa,apartment,2,6,False,False,False,2018,370375
477,5,3,Gafsa,Gafsa,house,0,1,True,False,False,2006,588598
382,2,3,Hammamet,Hammamet,apartment,5,9,True,False,False,2005,663740
404,4,4,La Marsa,Tunis,villa,0,8,False,False,True,2015,2353946
381,3,1,Lac 2,Tunis,apartment,8,2,True,False,False,2008,888111
407,6,2,Kairouan,Kairouan,villa,0,6,False,False,False,1993,831647
420,5,3,Gabès,Gabès,villa,0,2,False,True,False,2006,943367
348,5,4,Centre Ville,Tunis,villa,0,2,False,False,False,2023,1944972
57,5,2,Kairouan,Kairouan,villa,0,8,False,False,True,2019,232081
143,1,3,Gafsa,Gafsa,villa,0,7,False,False,True,2006,263948
133,2,2,Bizerte,Bizerte,villa,0,6,True,False,True,1998,318938
123,4,1,Monastir,Monastir,house,0,5,False,True,False,2013,136349
301,2,3,Gabès,Gabès,house,0,8,True,True,False,2016,574520
150,3,1,Gabès,Gabès,villa,0,3,True,False,False,2002,452692
59,4,1,Monastir,Monastir,apartment,5,8,False,False,False,2016,63484
178,1,1,Hammamet,Hammamet,villa,0,7,False,False,False,1992,683989
453,5,2,Kairouan,Kairouan,apartment,2,3,False,False,False,2016,549760
66,2,1,Nabeul,Nabeul,villa,0,4,True,True,True,2018,319368
140,2,4,Bizerte,Bizerte,villa,0,1,False,False,True,1990,492972
203,5,4,Gabès,Gabès,apartment,3,7,False,False,False,1999,180913
252,1,1,Bizerte,Bizerte,villa,0,5,True,True,False,1990,932137
327,2,4,Gabès,Gabès,apartment,8,4,False,False,False,1994,543866
188,3,1,Sousse,Sousse,villa,0,3,False,False,True,2001,570664
420,3,1,Nabeul,Nabeul,villa,0,7,True,True,True,1996,1298139
89,5,1,Lac 2,Tunis,house,0,4,False,True,False,2012,425845
133,7,2,Gabès,Gabès,house,0,4,True,False,False,2018,196359
417,3,4,Sousse,Sousse,apartment,6,9,False,False,False,2016,818154
427,7,3,Hammamet,Hammamet,apartment,4,1,True,False,False,1992,1178263
329,3,4,Bizerte,Bizerte,apartment,3,2,True,False,False,2018,651933
73,2,4,Sfax,Sfax,house,0,3,True,True,False,2023,108031
230,4,3,Bizerte,Bizerte,house,0,5,False,True,False,2020,277065
230,6,1,Sfax,Sfax,villa,0,9,True,True,False,1995,833928
362,2,4,Sousse,Sousse,apartment,6,7,False,False,False,2010,929616
261,3,4,Nabeul,Nabeul,apartment,2,6,True,False,False,1993,540316
87,3,3,Carthage,Tunis,apartment,3,9,True,False,False,1994,395728
363,2,2,Gabès,Gabès,apartment,4,9,False,False,False,2016,291852
234,6,4,Gabès,Gabès,house,0,6,False,True,False,2005,348807
71,5,2,Nabeul,Nabeul,villa,0,5,False,True,False,1997,261816
321,3,3,Bizerte,Bizerte,villa,0,2,True,False,False,1998,861985
188,2,2,Gafsa,Gafsa,apartment,8,1,False,False,False,1993,358403
485,7,1,Monastir,Monastir,villa,0,5,False,True,False,1990,1547235
266,3,4,Nabeul,Nabeul,house,0,1,False,False,False,2013,836974
153,7,4,Bizerte,Bizerte,apartment,6,6,False,False,False,1990,221054
456,2,3,Hammamet,Hammamet,house,0,9,True,True,False,2006,1841252
300,1,1,Sousse,Sousse,villa,0,9,False,True,True,2002,1279689
311,4,4,Sousse,Sousse,house,0,5,True,False,False,1992,1100342
112,1,4,Sousse,Sousse,apartment,6,1,True,False,False,2006,248653
320,4,4,Monastir,Monastir,apartment,3,2,False,False,False,2008,215552
421,3,4,Tataouine,Tataouine,villa,0,1,False,True,False,2003,982290
238,7,4,Monastir,Monastir,apartment,7,3,False,False,False,1995,321395
482,3,1,Gafsa,Gafsa,apartment,0,5,True,False,False,2016,874135
439,5,4,Gabès,Gabès,apartment,2,3,False,False,False,2001,848148
428,3,2,Hammamet,Hammamet,apartment,8,4,False,False,False,2020,642513
477,7,2,Gafsa,Gafsa,house,0,8,True,True,False,2011,963739
362,5,4,Bizerte,Bizerte,house,0,7,True,False,False,2003,464086
163,7,3,Tataouine,Tataouine,apartment,2,2,False,False,False,2005,253888
162,4,2,Tataouine,Tataouine,villa,0,5,True,False,False,2000,515852
189,1,2,Monastir,Monastir,villa,0,1,True,True,False,1994,430023
461,6,1,Hammamet,Hammamet,villa,0,6,True,True,True,2022,3201081
99,1,3,Sousse,Sousse,villa,0,6,False,True,True,1994,695063
96,7,4,Gabès,Gabès,apartment,0,4,False,False,False,1996,185395
264,6,3,Hammamet,Hammamet,villa,0,3,False,False,True,2018,1155705
453,5,4,Bizerte,Bizerte,house,0,2,False,False,False,1999,546499
106,2,2,Kairouan,Kairouan,house,0,1,False,False,False,1991,145186
